row_id,Prediction,Actual,Prediction
1151,0.033008617,0,0
1152,0.064358228,0,0
1153,0.035537975,1,0
1154,0.043139058,0,0
1155,0.048032843,0,0
1156,0.038375746,0,0
1157,0.025730287,0,0
1158,0.050309694,0,0
1159,0.037859615,0,0
1160,0.056684627,0,0
1161,0.03346081,0,0
1162,0.029614156,0,0
1163,0.037352645,0,0
1164,0.037835244,0,0
1165,0.036497027,0,0
1166,0.059449529,1,0
1167,0.055960479,0,0
1168,0.071597671,1,0
1169,0.03043297,0,0
1170,0.099317882,0,1
1171,0.071529547,0,0
1172,0.043512827,0,0
1173,0.049538054,0,0
1174,0.099531755,0,1
1175,0.053116765,0,0
1176,0.081592636,0,1
1177,0.100529589,0,1
1178,0.075561693,0,1
1179,0.041763602,0,0
1180,0.097059683,0,1
1181,0.044536055,0,0
1182,0.044469678,0,0
1183,0.043632227,0,0
1184,0.051897642,1,0
1185,0.0749254,0,1
1186,0.063365217,0,0
1187,0.054927081,0,0
1188,0.041690538,0,0
1189,0.091669908,0,1
1190,0.043617906,0,0
1191,0.071906817,0,0
1192,0.037688461,0,0
1193,0.043389221,0,0
1194,0.0987062,0,1
1195,0.044898054,1,0
1196,0.046762947,0,0
1197,0.037718624,0,0
1198,0.050674717,0,0
1199,0.053586614,0,0
1200,0.042626477,0,0
1201,0.055089055,0,0
1202,0.06032258,0,0
1203,0.062245954,0,0
1204,0.054205605,0,0
1205,0.107741732,0,1
1206,0.040291535,0,0
1207,0.045950533,0,0
1208,0.075299462,0,1
1209,0.051893186,0,0
1210,0.060871354,0,0
1211,0.079834542,0,1
1212,0.085166656,0,1
1213,0.084440435,0,1
1214,0.074873855,0,1
1215,0.080555704,0,1
1216,0.035723801,0,0
1217,0.063328853,0,0
1218,0.038787909,0,0
1219,0.048600167,0,0
1220,0.03406664,0,0
1221,0.046902673,0,0
1222,0.094350975,0,1
1223,0.029789441,0,0
1224,0.031573136,0,0
1225,0.046925381,0,0
1226,0.035183408,0,0
1227,0.038702867,0,0
1228,0.044629731,0,0
1229,0.027310081,0,0
1230,0.040851285,0,0
1231,0.072396872,1,0
1232,0.078812085,1,1
1233,0.042717436,0,0
1234,0.025744188,0,0
1235,0.081320586,0,1
1236,0.038349554,0,0
1237,0.036390016,0,0
1238,0.054261312,0,0
1239,0.04972536,0,0
1240,0.048022118,0,0
1241,0.055211361,0,0
1242,0.025880821,0,0
1243,0.062134761,0,0
1244,0.027881322,0,0
1245,0.047405961,0,0
1246,0.025740589,0,0
1247,0.046027031,0,0
1248,0.04617351,0,0
1249,0.126161557,0,1
1250,0.036901904,0,0
1251,0.059033151,1,0
1252,0.045234155,0,0
1253,0.056117229,0,0
1254,0.033078514,0,0
1255,0.032496412,0,0
1256,0.06794752,0,0
1257,0.04142567,0,0
1258,0.052679753,0,0
1259,0.02904948,0,0
1260,0.061504896,0,0
1261,0.076651299,0,1
1262,0.041238509,0,0
1263,0.045636908,0,0
1264,0.088150287,0,1
1265,0.109394285,0,1
1266,0.034031187,0,0
1267,0.064264858,0,0
1268,0.031132102,0,0
1269,0.029566721,0,0
1270,0.057571598,0,0
1271,0.069005231,0,0
1272,0.02967585,0,0
1273,0.045516868,0,0
1274,0.04612538,0,0
1275,0.059646985,0,0
1276,0.02940105,0,0
1277,0.041956027,0,0
1278,0.056597115,0,0
1279,0.041862985,0,0
1280,0.072543746,0,0
1281,0.044524839,0,0
1282,0.03970319,0,0
1283,0.047488527,1,0
1284,0.055547434,0,0
1285,0.039492593,0,0
1286,0.03601859,1,0
1287,0.038070237,0,0
1288,0.069341885,0,0
1289,0.060524314,0,0
1290,0.061871575,0,0
1291,0.067471226,0,0
1292,0.050131648,0,0
1293,0.055131649,0,0
1294,0.088040822,0,1
1295,0.057458025,0,0
1296,0.130048226,0,1
1297,0.049113372,0,0
1298,0.071833398,0,0
1299,0.058486441,0,0
1300,0.08348766,0,1
1301,0.040927229,0,0
1302,0.057296563,0,0
1303,0.027172648,0,0
1304,0.035895782,0,0
1305,0.028371301,0,0
1306,0.04611829,0,0
1307,0.146510704,0,1
1308,0.033004222,0,0
1309,0.045343601,0,0
1310,0.034832035,0,0
1311,0.039877351,0,0
1312,0.054501781,0,0
1313,0.029040914,0,0
1314,0.058288133,0,0
1315,0.048120535,0,0
1316,0.0431948,0,0
1317,0.047354367,0,0
1318,0.031332539,0,0
1319,0.047153548,0,0
1320,0.021756641,0,0
1321,0.038884105,0,0
1322,0.033284115,0,0
1323,0.027056731,0,0
1324,0.075413109,0,1
1325,0.030799099,0,0
1326,0.086381683,0,1
1327,0.036820284,0,0
1328,0.025869981,0,0
1329,0.055039677,0,0
1330,0.031246291,0,0
1331,0.037492687,0,0
1332,0.035177651,0,0
1333,0.058065751,0,0
1334,0.054072818,0,0
1335,0.201287199,0,1
1336,0.071441937,1,0
1337,0.056036215,0,0
1338,0.033931883,0,0
1339,0.059669153,0,0
1340,0.038487658,0,0
1341,0.129258097,0,1
1342,0.071938868,0,0
1343,0.042946328,0,0
1344,0.055177426,0,0
1345,0.121059859,0,1
1346,0.072676577,0,0
1347,0.053596531,0,0
1348,0.056327159,0,0
1349,0.054702354,0,0
1350,0.065780465,0,0
1351,0.043539416,0,0
1352,0.044956351,0,0
1353,0.040745528,0,0
1354,0.046184244,0,0
1355,0.023666823,0,0
1356,0.042905668,0,0
1357,0.065915929,0,0
1358,0.053705792,0,0
1359,0.047207312,0,0
1360,0.057925504,0,0
1361,0.038965763,1,0
1362,0.115749393,1,1
1363,0.035003932,0,0
1364,0.040114234,0,0
1365,0.027530128,0,0
1366,0.034707699,0,0
1367,0.044225934,0,0
1368,0.046156682,0,0
1369,0.052611654,0,0
1370,0.037361919,0,0
1371,0.033570574,0,0
1372,0.050905506,0,0
1373,0.040623424,0,0
1374,0.04328028,0,0
1375,0.040077019,0,0
1376,0.060758994,0,0
1377,0.038501432,0,0
1378,0.031238078,0,0
1379,0.033013447,0,0
1380,0.046696459,1,0
1381,0.068115489,0,0
1382,0.043272284,0,0
1383,0.089116647,0,1
1384,0.074261789,0,1
1385,0.042775689,0,0
1386,0.067747279,0,0
1387,0.063316001,0,0
1388,0.051556061,0,0
1389,0.066388965,0,0
1390,0.069015377,0,0
1391,0.074212953,0,1
1392,0.076851068,0,1
1393,0.030989741,0,0
1394,0.061537499,0,0
1395,0.024322207,0,0
1396,0.030051462,0,0
1397,0.04159638,0,0
1398,0.108428641,0,1
1399,0.029595843,0,0
1400,0.069567426,0,0
1401,0.059651161,0,0
1402,0.04527452,0,0
1403,0.029957657,0,0
1404,0.05650428,0,0
1405,0.036696037,0,0
1406,0.037489503,0,0
1407,0.067992071,0,0
1408,0.039424138,0,0
1409,0.070933023,0,0
1410,0.067573284,0,0
1411,0.0417866,0,0
1412,0.035969295,0,0
1413,0.024911705,0,0
1414,0.041387683,1,0
1415,0.048524455,0,0
1416,0.028306506,0,0
1417,0.045085322,0,0
1418,0.041064283,0,0
1419,0.077990252,0,1
1420,0.034976348,0,0
1421,0.154732056,0,1
1422,0.035672859,0,0
1423,0.038082702,0,0
1424,0.051930849,0,0
1425,0.027028908,0,0
1426,0.034094455,0,0
1427,0.027581185,0,0
1428,0.033123753,0,0
1429,0.049111705,0,0
1430,0.047582206,0,0
1431,0.041065767,0,0
1432,0.0326179,0,0
1433,0.031974176,0,0
1434,0.030841035,0,0
1435,0.059549692,0,0
1436,0.065521539,0,0
1437,0.045364168,0,0
1438,0.051637479,0,0
1439,0.031300889,0,0
1440,0.05581853,1,0
1441,0.058036855,0,0
1442,0.038399767,0,0
1443,0.030715417,0,0
1444,0.058446317,0,0
1445,0.043832012,0,0
1446,0.035478042,0,0
1447,0.059056498,0,0
1448,0.054334825,0,0
1449,0.057110408,0,0
1450,0.060405973,0,0
1451,0.044401044,0,0
1452,0.030651586,0,0
1453,0.030520347,0,0
1454,0.044016081,0,0
1455,0.054896504,0,0
1456,0.063072408,0,0
1457,0.049898134,0,0
1458,0.031619442,0,0
1459,0.044234969,0,0
1460,0.035138331,0,0
1461,0.028756029,0,0
1462,0.034701679,0,0
1463,0.06681972,0,0
1464,0.043634436,0,0
1465,0.075026921,0,1
1466,0.037452527,0,0
1467,0.060334346,1,0
1468,0.048689659,0,0
1469,0.054780382,0,0
1470,0.05057117,0,0
1471,0.037578476,0,0
1472,0.032286137,0,0
1473,0.037403935,0,0
1474,0.037216397,0,0
1475,0.047251708,0,0
1476,0.047503356,0,0
1477,0.050849143,0,0
1478,0.075986246,0,1
1479,0.056916121,0,0
1480,0.067616592,0,0
1481,0.07160674,0,0
1482,0.059650626,0,0
1483,0.076043627,0,1
1484,0.040838768,0,0
1485,0.064127209,0,0
1486,0.068339302,0,0
1487,0.057329577,0,0
1488,0.03041897,0,0
1489,0.032041879,0,0
1490,0.038887065,0,0
1491,0.065857501,0,0
1492,0.028999991,0,0
1493,0.056991696,0,0
1494,0.042317427,0,0
1495,0.026610001,0,0
1496,0.061019677,0,0
1497,0.030894137,0,0
1498,0.04178551,0,0
1499,0.050194315,0,0
1500,0.0349114,0,0
1501,0.107898753,0,1
1502,0.033946247,0,0
1503,0.036000726,0,0
1504,0.032144689,1,0
1505,0.045462684,0,0
1506,0.02928823,0,0
1507,0.033067834,0,0
1508,0.033550979,0,0
1509,0.036331183,0,0
1510,0.036843462,0,0
1511,0.035158222,0,0
1512,0.026298232,0,0
1513,0.034826291,0,0
1514,0.051235678,0,0
1515,0.06541748,0,0
1516,0.060907944,0,0
1517,0.051255838,0,0
1518,0.025728416,0,0
1519,0.039892195,0,0
1520,0.041864529,0,0
1521,0.039138935,0,0
1522,0.044851506,0,0
1523,0.044890517,0,0
1524,0.037251208,0,0
1525,0.053501198,0,0
1526,0.039790227,0,0
1527,0.030395947,0,0
1528,0.052198718,0,0
1529,0.04264969,0,0
1530,0.042974414,0,0
1531,0.043804167,0,0
1532,0.058174667,0,0
1533,0.049834355,0,0
1534,0.062482879,0,0
1535,0.045402119,0,0
1536,0.033576432,0,0
1537,0.064117064,0,0
1538,0.050867545,0,0
1539,0.036401097,0,0
1540,0.058042697,0,0
1541,0.063861773,1,0
1542,0.073382368,0,1
1543,0.053517253,0,0
1544,0.062330329,0,0
1545,0.104516728,0,1
1546,0.082569243,0,1
1547,0.038589232,0,0
1548,0.041108197,0,0
1549,0.044588434,0,0
1550,0.025535587,0,0
1551,0.030800029,0,0
1552,0.042639005,1,0
1553,0.044535873,0,0
1554,0.081495281,0,1
1555,0.050122433,0,0
1556,0.040211115,0,0
1557,0.050882678,0,0
1558,0.036080044,0,0
1559,0.034475379,0,0
1560,0.030145373,0,0
1561,0.036410561,0,0
1562,0.043750727,1,0
1563,0.055034198,0,0
1564,0.079370771,0,1
1565,0.038073744,0,0
1566,0.06637373,0,0
1567,0.054506703,0,0
1568,0.054000961,0,0
1569,0.046190457,0,0
1570,0.039859817,0,0
1571,0.042704397,0,0
1572,0.061691962,0,0
1573,0.074979441,0,1
1574,0.105285318,0,1
1575,0.057060791,0,0
1576,0.062558957,0,0
1577,0.05776031,0,0
1578,0.132609236,0,1
1579,0.056632087,0,0
1580,0.085607522,0,1
1581,0.027901229,1,0
1582,0.044053357,0,0
1583,0.027735213,0,0
1584,0.070611779,0,0
1585,0.041267936,0,0
1586,0.037556097,0,0
1587,0.084492208,1,1
1588,0.04049045,0,0
1589,0.048311324,0,0
1590,0.042596497,0,0
1591,0.052005575,0,0
1592,0.048031192,0,0
1593,0.051466104,0,0
1594,0.03470605,0,0
1595,0.051244997,0,0
1596,0.051361898,0,0
1597,0.051809367,0,0
1598,0.050339346,0,0
1599,0.044531728,0,0
1600,0.048553982,0,0
1601,0.031291181,0,0
1602,0.04059256,0,0
1603,0.027660861,0,0
1604,0.048202769,0,0
1605,0.032519376,0,0
1606,0.081115085,0,1
1607,0.031530369,0,0
1608,0.072315636,0,0
1609,0.087873311,0,1
1610,0.054695061,0,0
1611,0.026206799,0,0
1612,0.055520998,0,0
1613,0.034630003,0,0
1614,0.034800661,0,0
1615,0.10252436,0,1
1616,0.048903994,0,0
1617,0.046233663,1,0
1618,0.038676026,0,0
1619,0.037515386,0,0
1620,0.073135989,0,1
1621,0.053788214,0,0
1622,0.0351356,0,0
1623,0.050096048,0,0
1624,0.089786431,1,1
1625,0.036302026,0,0
1626,0.037658065,0,0
1627,0.064601183,0,0
1628,0.032394445,0,0
1629,0.039851537,0,0
1630,0.068786141,0,0
1631,0.040982573,0,0
1632,0.02377289,0,0
1633,0.027148167,0,0
1634,0.024413852,0,0
1635,0.02523197,0,0
1636,0.050636866,0,0
1637,0.024689956,0,0
1638,0.028941418,0,0
1639,0.043489836,0,0
1640,0.026465006,0,0
1641,0.027048628,0,0
1642,0.035828232,0,0
1643,0.036029985,0,0
1644,0.055353945,0,0
1645,0.068561169,0,0
1646,0.03228064,0,0
1647,0.043084509,0,0
1648,0.045712993,0,0
1649,0.035585646,0,0
1650,0.036737291,0,0
1651,0.050902751,0,0
1652,0.046037743,0,0
1653,0.098195944,0,1
1654,0.037173144,0,0
1655,0.042697979,0,0
1656,0.063452791,0,0
1657,0.062576571,0,0
1658,0.057293876,0,0
1659,0.06271087,0,0
1660,0.04787775,0,0
1661,0.045591887,1,0
1662,0.064522939,1,0
1663,0.042314048,0,0
1664,0.056105896,0,0
1665,0.078158595,0,1
1666,0.086836221,0,1
1667,0.075147464,0,1
1668,0.072954353,0,0
1669,0.065250973,0,0
1670,0.046394648,0,0
1671,0.034718124,0,0
1672,0.045708951,1,0
1673,0.029277473,0,0
1674,0.029913859,0,0
1675,0.042899975,0,0
1676,0.093615144,0,1
1677,0.038323098,0,0
1678,0.029561843,0,0
1679,0.077430015,0,1
1680,0.063504905,0,0
1681,0.025326285,0,0
1682,0.033657716,0,0
1683,0.076244039,0,1
1684,0.027118502,0,0
1685,0.045802133,0,0
1686,0.0244745,0,0
1687,0.05055239,0,0
1688,0.076094547,0,1
1689,0.03067811,0,0
1690,0.02863526,0,0
1691,0.037167154,0,0
1692,0.041630035,0,0
1693,0.040899823,0,0
1694,0.027007741,0,0
1695,0.038531491,0,0
1696,0.039384623,0,0
1697,0.038352569,0,0
1698,0.040598362,0,0
1699,0.033956811,0,0
1700,0.031775593,0,0
1701,0.040137979,0,0
1702,0.051036717,0,0
1703,0.070774111,1,0
1704,0.02688687,0,0
1705,0.034188497,1,0
1706,0.029643986,0,0
1707,0.057767293,0,0
1708,0.081678195,0,1
1709,0.035676732,0,0
1710,0.029139435,0,0
1711,0.063731831,0,0
1712,0.047025589,0,0
1713,0.039789025,0,0
1714,0.065904319,1,0
1715,0.057385209,0,0
1716,0.037258124,0,0
1717,0.032812967,0,0
1718,0.042894398,0,0
1719,0.040988051,0,0
1720,0.095946217,0,1
1721,0.048167883,1,0
1722,0.032535097,0,0
1723,0.041264688,0,0
1724,0.096924225,0,1
1725,0.032095958,0,0
1726,0.044971555,0,0
1727,0.039426374,0,0
1728,0.027323977,0,0
1729,0.052828317,0,0
1730,0.027033864,0,0
1731,0.036557301,0,0
1732,0.073406217,0,1
1733,0.104443533,0,1
1734,0.048607818,0,0
1735,0.159750327,1,1
1736,0.077128139,0,1
1737,0.043348459,0,0
1738,0.106233311,0,1
1739,0.021017296,0,0
1740,0.036704913,0,0
1741,0.039973482,0,0
1742,0.026306621,0,0
1743,0.05817614,0,0
1744,0.037655565,0,0
1745,0.05577838,0,0
1746,0.055196046,0,0
1747,0.032504392,0,0
1748,0.043996074,0,0
1749,0.032972051,0,0
1750,0.036700621,0,0
1751,0.097307415,0,1
1752,0.02998095,0,0
1753,0.036080583,0,0
1754,0.049405384,0,0
1755,0.037775223,0,0
1756,0.045496943,0,0
1757,0.035251127,0,0
1758,0.061079867,0,0
1759,0.042480217,0,0
1760,0.033019596,0,0
1761,0.028220573,0,0
1762,0.048425123,0,0
1763,0.04263815,0,0
1764,0.049245606,0,0
1765,0.05419049,0,0
1766,0.050414314,0,0
1767,0.032664197,0,0
1768,0.046467337,0,0
1769,0.051647313,0,0
1770,0.061076639,0,0
1771,0.048470974,0,0
1772,0.044395449,0,0
1773,0.050288276,1,0
1774,0.058825337,0,0
1775,0.041925183,0,0
1776,0.052591211,0,0
1777,0.062937663,0,0
1778,0.060246579,0,0
1779,0.064473958,0,0
1780,0.06659765,0,0
1781,0.076111475,0,1
1782,0.05251478,0,0
1783,0.031040382,0,0
1784,0.02283118,0,0
1785,0.055080841,0,0
1786,0.041473291,0,0
1787,0.027719334,0,0
1788,0.052528228,0,0
1789,0.02972102,0,0
1790,0.033566118,0,0
1791,0.038086938,0,0
1792,0.05810788,0,0
1793,0.023750021,0,0
1794,0.055497064,0,0
1795,0.041876105,0,0
1796,0.049624345,0,0
1797,0.032990607,0,0
1798,0.037655501,1,0
1799,0.029810145,0,0
1800,0.029251257,0,0
1801,0.036992815,0,0
1802,0.045625975,0,0
1803,0.023820003,0,0
1804,0.048411917,0,0
1805,0.037875579,0,0
1806,0.051690953,0,0
1807,0.039512975,0,0
1808,0.050747882,0,0
1809,0.042441921,0,0
1810,0.028234715,0,0
1811,0.059504413,0,0
1812,0.053363124,0,0
1813,0.030220936,0,0
1814,0.031264965,0,0
1815,0.028685456,0,0
1816,0.031787869,0,0
1817,0.051225633,0,0
1818,0.053769654,0,0
1819,0.057957685,0,0
1820,0.040225956,0,0
1821,0.038419296,0,0
1822,0.050275479,0,0
1823,0.054986533,0,0
1824,0.057651742,0,0
1825,0.036792755,0,0
1826,0.045199055,0,0
1827,0.050872645,0,0
1828,0.029661768,0,0
1829,0.048212644,0,0
1830,0.060217982,1,0
1831,0.044407049,1,0
1832,0.047094405,0,0
1833,0.031993851,1,0
1834,0.035118451,0,0
1835,0.049808651,0,0
1836,0.059183895,0,0
1837,0.051394591,0,0
1838,0.024247009,0,0
1839,0.034131364,0,0
1840,0.042411887,0,0
1841,0.091583841,0,1
1842,0.046472088,0,0
1843,0.043316921,0,0
1844,0.027959529,0,0
1845,0.033919688,0,0
1846,0.134068439,0,1
1847,0.031567889,0,0
1848,0.101062771,0,1
1849,0.047916728,0,0
1850,0.068399819,0,0
1851,0.044796875,0,0
1852,0.028642818,0,0
1853,0.04764742,0,0
1854,0.036548509,0,0
1855,0.042346636,0,0
1856,0.042193575,0,0
1857,0.046822113,0,0
1858,0.065572078,0,0
1859,0.056570931,0,0
1860,0.036565367,0,0
1861,0.065687262,0,0
1862,0.047147536,0,0
1863,0.044208458,0,0
1864,0.034249478,0,0
1865,0.039502335,0,0
1866,0.042291718,0,0
1867,0.032119659,0,0
1868,0.045211957,0,0
1869,0.045094356,0,0
1870,0.041363903,0,0
1871,0.061878209,0,0
1872,0.053808848,0,0
1873,0.044303993,0,0
1874,0.056268453,0,0
1875,0.042052218,0,0
1876,0.138699411,0,1
1877,0.053177839,0,0
1878,0.053220278,0,0
1879,0.060140075,0,0
1880,0.066840964,0,0
1881,0.048060325,1,0
1882,0.06009981,0,0
1883,0.049545738,0,0
1884,0.071259125,0,0
1885,0.062978148,0,0
1886,0.037316425,0,0
1887,0.039189666,0,0
1888,0.031057075,0,0
1889,0.042739381,0,0
1890,0.033198601,0,0
1891,0.041435698,0,0
1892,0.058856296,0,0
1893,0.035505083,0,0
1894,0.073664014,0,1
1895,0.050595887,0,0
1896,0.069747517,0,0
1897,0.040097647,0,0
1898,0.088513488,0,1
1899,0.032737514,0,0
1900,0.046679595,0,0
1901,0.025206532,0,0
1902,0.032577906,0,0
1903,0.048750856,0,0
1904,0.030631881,0,0
1905,0.043953051,0,0
1906,0.049026338,0,0
1907,0.039940201,0,0
1908,0.041868158,0,0
1909,0.020988503,0,0
1910,0.060729674,0,0
1911,0.051663192,0,0
1912,0.047908536,0,0
1913,0.071769359,0,0
1914,0.043307987,0,0
1915,0.027806762,0,0
1916,0.027043406,0,0
1917,0.075638048,0,1
1918,0.037847096,0,0
1919,0.032128176,0,0
1920,0.024906603,0,0
1921,0.035415394,0,0
1922,0.044231284,0,0
1923,0.048524099,0,0
1924,0.043603463,0,0
1925,0.046542188,0,0
1926,0.035505039,0,0
1927,0.026813737,0,0
1928,0.034110304,0,0
1929,0.047332904,0,0
1930,0.058874231,0,0
1931,0.040169005,0,0
1932,0.025396676,0,0
1933,0.031637546,0,0
1934,0.048096701,0,0
1935,0.050059913,0,0
1936,0.056839671,0,0
1937,0.029504186,0,0
1938,0.039904929,0,0
1939,0.031179269,0,0
1940,0.060619714,0,0
1941,0.059496441,0,0
1942,0.035114681,0,0
1943,0.036283598,0,0
1944,0.032503781,0,0
1945,0.049659829,1,0
1946,0.036518618,0,0
1947,0.049954441,0,0
1948,0.057114129,0,0
1949,0.034578171,0,0
1950,0.032563224,0,0
1951,0.031541388,0,0
1952,0.030044345,0,0
1953,0.034789467,0,0
1954,0.046553995,0,0
1955,0.043271571,0,0
1956,0.054466291,0,0
1957,0.046865795,0,0
1958,0.04619054,0,0
1959,0.084835156,1,1
1960,0.059635802,0,0
1961,0.069437956,0,0
1962,0.034401006,0,0
1963,0.038666162,0,0
1964,0.048507607,0,0
1965,0.042569033,0,0
1966,0.036881276,0,0
1967,0.060097072,0,0
1968,0.041387533,0,0
1969,0.052107001,0,0
1970,0.047252141,0,0
1971,0.03304305,1,0
1972,0.034673573,0,0
1973,0.047209785,0,0
1974,0.050810329,0,0
1975,0.057007261,0,0
1976,0.046113291,0,0
1977,0.039584141,0,0
1978,0.045894682,0,0
1979,0.072658585,0,0
1980,0.078991941,0,1
1981,0.04583265,0,0
1982,0.047355072,0,0
1983,0.055547904,0,0
1984,0.071007251,0,0
1985,0.066677525,0,0
1986,0.06292168,0,0
1987,0.046512165,0,0
1988,0.066575063,0,0
1989,0.132029373,0,1
1990,0.102731787,1,1
1991,0.065700822,0,0
1992,0.059350118,0,0
1993,0.02662159,0,0
1994,0.04747234,0,0
1995,0.054586557,1,0
1996,0.042975522,0,0
1997,0.039962364,0,0
1998,0.059675273,1,0
1999,0.028794001,0,0
2000,0.023235151,0,0
2001,0.057073667,1,0
2002,0.041336771,1,0
2003,0.038635713,0,0
2004,0.023247452,0,0
2005,0.047167413,0,0
2006,0.040728849,0,0
2007,0.028010119,0,0
2008,0.046840772,0,0
2009,0.0460179,0,0
2010,0.047381809,0,0
2011,0.025989291,0,0
2012,0.051796464,0,0
2013,0.042475805,0,0
2014,0.041473268,0,0
2015,0.029127518,0,0
2016,0.03950132,0,0
2017,0.032630845,0,0
2018,0.042537224,0,0
2019,0.047023791,0,0
2020,0.037554541,0,0
2021,0.035418733,0,0
2022,0.025087766,0,0
2023,0.030535662,0,0
2024,0.086939549,0,1
2025,0.06414572,0,0
2026,0.032634686,0,0
2027,0.035955056,0,0
2028,0.03562296,0,0
2029,0.035785514,0,0
2030,0.034838737,0,0
2031,0.032004854,0,0
2032,0.054789002,0,0
2033,0.029164698,0,0
2034,0.029839453,0,0
2035,0.072558842,0,0
2036,0.030913925,0,0
2037,0.074245459,0,1
2038,0.047779789,0,0
2039,0.041122752,0,0
2040,0.027018148,0,0
2041,0.045899841,0,0
2042,0.071918604,0,0
2043,0.029331816,0,0
2044,0.061254373,0,0
2045,0.069852434,0,0
2046,0.067371167,0,0
2047,0.060036785,0,0
2048,0.062296894,0,0
2049,0.028960942,0,0
2050,0.039921954,0,0
2051,0.031160637,0,0
2052,0.036458785,0,0
2053,0.033757243,0,0
2054,0.028839693,0,0
2055,0.030606975,0,0
2056,0.055131716,0,0
2057,0.024302815,0,0
2058,0.041650077,0,0
2059,0.042883799,0,0
2060,0.039335742,0,0
2061,0.051863925,0,0
2062,0.048420884,0,0
2063,0.045471948,0,0
2064,0.042093152,0,0
2065,0.042972255,0,0
2066,0.046566517,0,0
2067,0.062287166,0,0
2068,0.082365456,0,1
2069,0.032087564,0,0
2070,0.055126171,0,0
2071,0.055468524,0,0
2072,0.055341019,0,0
2073,0.054613828,0,0
2074,0.061327109,0,0
2075,0.055634748,0,0
2076,0.05994798,0,0
2077,0.183001231,0,1
2078,0.04060387,0,0
2079,0.027944127,0,0
2080,0.031316988,0,0
2081,0.026821832,0,0
2082,0.06690811,0,0
2083,0.054975818,0,0
2084,0.029095763,0,0
2085,0.029623205,0,0
2086,0.042294755,0,0
2087,0.046773821,0,0
2088,0.029575431,0,0
2089,0.05371154,1,0
2090,0.047293387,0,0
2091,0.033419893,0,0
2092,0.027098323,0,0
2093,0.07684843,0,1
2094,0.041056963,0,0
2095,0.043760115,0,0
2096,0.033729094,0,0
2097,0.052481925,0,0
2098,0.046890894,0,0
2099,0.04351189,0,0
2100,0.059099528,0,0
2101,0.036098304,0,0
2102,0.068321555,0,0
2103,0.043779928,0,0
2104,0.038018767,0,0
2105,0.024194031,0,0
2106,0.03634327,0,0
2107,0.035001864,0,0
2108,0.044409549,0,0
2109,0.039629881,0,0
2110,0.04707017,0,0
2111,0.024654216,0,0
2112,0.049477507,0,0
2113,0.043057891,0,0
2114,0.031624468,0,0
2115,0.062030883,0,0
2116,0.039258293,0,0
2117,0.03946241,0,0
2118,0.044853126,0,0
2119,0.030824662,0,0
2120,0.028824799,0,0
2121,0.050737995,0,0
2122,0.03398955,0,0
2123,0.0278245,0,0
2124,0.035090276,0,0
2125,0.052055764,0,0
2126,0.052841862,0,0
2127,0.035666625,0,0
2128,0.046452448,0,0
2129,0.076236332,0,1
2130,0.048781842,1,0
2131,0.048950772,0,0
2132,0.049818146,0,0
2133,0.038286982,0,0
2134,0.028647733,0,0
2135,0.043167916,0,0
2136,0.037234698,0,0
2137,0.054685536,0,0
2138,0.043831779,0,0
2139,0.06175749,0,0
2140,0.046085245,0,0
2141,0.043295558,0,0
2142,0.083853987,0,1
2143,0.067013259,1,0
